"","lambda_loss","lambda_acs0","lambda_dacs","lambda_prec","lambda_seas","lambda_bd","theta_0","sd_theta","beta","gamma","sigma","lp__"
"799",0.0937508776926807,0.0389709465496872,0.0210091412640317,0.0105298614338932,0.0281290759599371,0.0325838825643726,0.229246134146845,0.0640087793891775,0.00513265584568913,1.16478969509506,0.542386320103038,-3451.5517224138
"800",0.113432536076953,0.0229207433665635,0.0251954812941171,0.0301554166864195,0.0257069812231598,0.0283515218928741,0.252490809305399,0.0753298121150089,0.00561066893620808,1.17366528655886,0.530306256963179,-3463.59711567941
"801",0.0838900070456695,0.0302707323125262,0.0430360589104054,0.0138236110218624,0.0259341786298267,0.0348335295681328,0.230549413121673,0.0763953144753171,0.00564622709009128,1.15435537260497,0.515807430383726,-3449.83303270293
"802",0.0747794705978978,0.024803137882131,0.0318557232599676,0.0153260150129567,0.0323125985164871,0.0186313251992161,0.197274598680311,0.0728323233651273,0.00353167173697026,1.22142298842032,0.538684693530985,-3464.6852904799
"803",0.0795389797808999,0.0436342203937887,0.0159225414540545,0.00654174763325251,0.00609961713355439,0.0136614998255477,0.196896241126262,0.062428506038568,0.00435996973979374,1.16012135401848,0.527419448745216,-3439.1747899568
"804",0.148921672159538,0.040196176743774,0.036004272889677,0.0453202264692602,0.0427137654963994,0.058814746895325,0.35768802274446,0.105895979357601,0.00859793236559295,1.16639307735167,0.517731730318761,-3431.71997329362
"805",0.139323584889183,0.0449096852046512,0.03629462759857,0.0218304333105938,0.0354723261309103,0.0400316177751594,0.315441673013853,0.075904853113287,0.00730834489675753,1.15827141747172,0.546819489173708,-3439.74226191487
"806",0.101769439256909,0.0348911699901692,0.0199460866660472,0.00513733220635614,0.00939785707877975,0.0238847096983898,0.219783233520165,0.0673235374655326,0.00517140977802557,1.12278933255613,0.515342909458232,-3453.55212569737
"807",0.131213275798609,0.0394832511034944,0.0325748203065398,0.00693079855039611,0.0225456602437112,0.0248509640118484,0.287323749745935,0.0933786147012609,0.00640972135867746,1.13565831052126,0.52439701729222,-3453.40880623396
"808",0.105279055978624,0.0354104907813555,0.0129359757429476,0.0127474973818311,0.021463473332583,0.00950664393104008,0.20951544595405,0.0651876234243499,0.00419470468186791,1.18204583140659,0.508476897973145,-3436.99005848753
"809",0.130140458135838,0.0161195618997929,0.0271892645260589,0.0313975408596733,0.0275041662340089,0.0185690779219802,0.270303774734841,0.0938281802631982,0.00679819698587232,1.1206579251273,0.541172081905607,-3462.03061822829
"810",0.160029393459362,0.0756305645631612,0.0523031496369303,0.0613842811183763,0.0511040992784778,0.0417732046620533,0.43454086491365,0.134908509951064,0.0104260102170673,1.1691420998308,0.526568009241818,-3444.72065158944
"811",0.135637222210049,0.0332820005093287,0.0410763947513846,0.0588292769978623,0.0475889501748814,0.0394213458366529,0.345055290901397,0.102476332926301,0.00793500066139501,1.17719899551637,0.540601805066105,-3446.18789640973
"812",0.0808144659652181,0.0327765200082049,0.0198570806710918,0.0175227220751365,0.0210971657748994,0.0257540702259058,0.204940222969171,0.0684247757922115,0.00426109496294902,1.16696815404819,0.532866901943423,-3446.76848707963
"813",0.0872753425991434,0.0175045433692448,0.018743469684132,0.00641367977873612,0.00774954228374477,0.0161822167953856,0.170028180604964,0.0502607541151272,0.00342593270892064,1.15212446092727,0.523233690978721,-3447.15793827301
"814",0.111122065600022,0.0258856044320533,0.0182131802440974,0.0158970955267349,0.0044222309493796,0.041815896222626,0.222399318302447,0.0696587954254847,0.00513931790800276,1.1575233493371,0.517525217281085,-3441.60116543484
"815",0.111983077285053,0.0305488183535306,0.00808563009978887,0.0418569507709325,0.0287172573287859,0.0318940008672918,0.266160554015192,0.102066453647347,0.00579427071654334,1.14480054948886,0.51607838475126,-3463.70560367758
"816",0.105936986819072,0.0390572495275167,0.0152170901442872,0.0161093616277004,0.0205945594840809,0.0178461039380378,0.243497216836579,0.0701108842316759,0.00516439258234314,1.17684416943645,0.557709146808885,-3447.01634523548
"817",0.0992014501070591,0.0206586875766194,0.013613859437792,0.0197315621063741,0.0212887973003607,0.0186006255916267,0.201581219192019,0.0590603701625671,0.00382887594451293,1.168789921165,0.527229964172946,-3448.5835756331
"818",0.117846657723043,0.0647241709389143,0.0111080240448907,0.00390955745500831,0.0191906554831795,0.0404715162483169,0.294975450443908,0.0991325767102421,0.00762611543486123,1.14592358532218,0.527451121609406,-3445.87765739032
"819",0.0759252984613027,0.0459838971386246,0.0207133763370712,-0.0068120603218854,0.0221187864119417,0.0316340981831633,0.188660807289024,0.0638813796919378,0.00427985274009889,1.17876477557586,0.506417043652936,-3453.53562190183
"820",0.082364252117677,0.024810824350675,0.0281445511107977,0.0107386736777614,0.0123998335449424,0.0182311083715135,0.185886450149915,0.0608750302998258,0.00417790382900762,1.14824807210082,0.52067662088602,-3440.96124907664
"821",0.11808695594662,0.0424830417373105,0.0438030517461837,0.0178745351859617,0.014370710523634,0.04151235851641,0.297914335955801,0.102149063943386,0.00717077517224929,1.14017434523711,0.526864867911163,-3469.97266870796
"822",0.104030767422244,0.0470017323216035,0.0258123048431287,0.0114370481022716,0.0241668600532651,0.0152990463429643,0.222612359084266,0.077256852047746,0.00599212909592846,1.11788430017042,0.519304696765017,-3453.73267596822
"823",0.12298669856581,0.0519007329779803,0.0229136182377923,0.00952002343211865,-0.0065048797344564,0.0293910295854152,0.261142556286751,0.089840089988717,0.00530999432689362,1.18162848156994,0.510508085187941,-3458.16737867651
"824",0.0917568699179907,0.0142462676649671,0.0174258290058569,0.0280693025224257,0.0313517361496293,0.0304761281279923,0.206126354224066,0.065243063349262,0.00509318048572349,1.12977213737852,0.515620421547138,-3458.79000275711
"825",0.120070724459116,0.0393659360952578,0.0372120644995201,0.028548838514331,0.0147730556157609,0.0332923480700365,0.297111463092529,0.101118904306115,0.00757261570428468,1.1300319291476,0.533397416291437,-3463.13554286288
"826",0.115961595619247,0.0468077522961046,0.0597497305500307,0.0499067637279321,0.0323348438008237,0.0287474032405324,0.328254449583158,0.0844160629383606,0.00776417620404524,1.16583137368857,0.511627574766334,-3428.09947348254
"827",0.113503025913059,0.019613222454227,0.0173676103038222,0.0287423411860421,0.0270832004709322,0.0316514985194567,0.249278691594702,0.0697501507361842,0.00559891522247738,1.16438009930243,0.514915124593897,-3437.26318445742
"828",0.128959099442723,0.0396721578421408,0.0466133853192816,-0.0123391580058577,0.0133054596301081,0.025386504076735,0.258733941144331,0.0878216824348028,0.00637148747280462,1.12672005941867,0.531397797688565,-3450.65086322151
"829",0.115606064867216,0.0204081139612747,0.0336572446927125,0.0162459627011499,0.0241504260724535,0.0187551395331253,0.251985887368965,0.0758933616180205,0.00563635958774902,1.16192774360481,0.518034193995401,-3454.29710689659
"830",0.0779200898530761,0.038440242125972,0.0338834901343044,0.00968766604559268,0.0179082285176444,0.0185093657925898,0.205974236444142,0.0540890170048506,0.0044130211810014,1.17420793102993,0.527495745714712,-3431.70763570396
"831",0.155998661434499,0.0760308446331828,0.0216260268528684,-0.00327592248775931,0.0185961877176529,0.0432240114812278,0.322037370095996,0.089409879460364,0.00754457378853263,1.15522867940061,0.516588327093271,-3439.31770658899
"832",0.19636496138004,0.0714288224412438,0.0341665109197608,0.0318021595348621,0.0605683314062181,0.060726929292946,0.480811811129964,0.150005137323731,0.0118066936850222,1.16130605834971,0.524717462097661,-3450.72783645055
"833",0.143985619362184,0.0486836219627712,0.0465991690293698,-0.000309732268243876,0.0190396976178251,0.041286610530484,0.319585867656609,0.11127492341169,0.00756774935290631,1.16819497554777,0.532840549980883,-3453.24145996254
"834",0.13845177162067,0.0335235460569628,0.0278507272759392,0.0320501700185885,0.0351319577071245,0.0325969265338219,0.298104203373542,0.085103789608758,0.00724754957624985,1.1472615897631,0.535663667661768,-3437.14823534974
"835",0.106963903414195,0.0176964207145858,0.047364551391285,0.0264807099758678,0.0213467344431537,0.0329440637861678,0.244372238955922,0.0804983884438179,0.00535872927996789,1.16686100372202,0.521436427172041,-3445.71679196137
"836",0.109084956108277,0.05062259362326,0.0362252575945007,0.0184611820526008,0.0261082129660436,0.0362951691564245,0.29721304032622,0.0900449847268989,0.00680694044648877,1.17472881544892,0.534328523075338,-3447.05172892564
"837",0.133415218260232,0.0436883627096052,0.0391343708374104,0.0257583892918843,0.0390937423424608,0.0289243628942257,0.296090832944961,0.0811410598872101,0.00776788566170322,1.11988709279452,0.545329551517557,-3459.39045447164
"838",0.14058784498865,0.0388678322035321,0.0385393696621979,-0.00598021722732471,5.22254632709207e-05,0.0588756576736685,0.289098962273626,0.108973209455838,0.00745983750622348,1.12269957665227,0.528284252050459,-3475.25062310558
"839",0.0960176257270642,0.0520729537262296,0.0497248157415804,0.048751697744415,0.0239205589288296,0.0117302854233656,0.277515321041544,0.111494652717915,0.00631087133269231,1.16023293577666,0.502134038213118,-3482.0785885658
"840",0.135662504213408,0.0566822535816793,0.0471622614891213,0.00342892364397963,0.0485671894255465,0.0832132974472296,0.322548806457354,0.116590140077145,0.00806926491766954,1.16625603520996,0.527963499548317,-3456.01961024201
"841",0.0971812065327082,0.0253261110769506,0.0392998464182435,0.0189926523349224,0.0261610051288524,0.0367508002628766,0.234957721860571,0.0747627765560797,0.00563975088211349,1.13386213327868,0.534741885488712,-3458.31181541578
"842",0.115854305670113,0.0383825457814777,0.024573301416468,0.00192718149206257,0.0252219577737711,0.0182082988175869,0.252519919647508,0.0789382758188812,0.00720490854597454,1.09368885136559,0.543627735116426,-3469.22977777747
"843",0.111576659981649,0.0441015778661898,0.0250787536297166,-0.00149636698734186,0.0252975314446326,0.0561553308537429,0.250590653548837,0.0757823268837358,0.00582414166877144,1.15239547202047,0.521072799553159,-3476.81515396406
"844",0.197722156687803,0.0720682760553876,0.0543927728231277,0.0372854304567789,0.0205821184305861,0.0409479695514396,0.433608734149208,0.1251780162803,0.0109667871069467,1.15197045334024,0.529949796836364,-3457.50597184192
"845",0.14540624316588,0.0495041470311363,0.0529455703664991,0.0171058483706876,0.0380222204610951,0.0524181294535149,0.31066051145539,0.0916476490343808,0.00750331745783768,1.14992542201785,0.534595526008228,-3454.64944439126
"846",0.0677320976259142,0.0294273604414932,0.0227042784695134,-0.00644096747906976,0.010089283975069,0.02306814013592,0.153215222134254,0.046289560590548,0.00297978878707985,1.17247781131598,0.538988990243883,-3440.88065758552
"847",0.165543792612102,0.0121333907584546,0.0474647540652024,0.0774998457132546,0.027970433793793,0.00688775313444314,0.38849787295895,0.130750854888959,0.0088432905469426,1.1739048858786,0.523256892898881,-3467.77377382755
"848",0.094871141534971,0.020095155632105,0.0282098764322217,0.00394833846096532,0.0125580146026035,0.0278980128737594,0.189702831423117,0.0558762150101831,0.00386461907369115,1.18749674104053,0.544621949073682,-3440.59742196606
"849",0.11828900034616,0.0272462498937902,0.0213527415832618,0.0485503533513551,0.0237096676341828,0.000753008453067268,0.270154920812385,0.0716842006296196,0.00599224470738819,1.17215094421241,0.533046035396833,-3436.2587370003
"850",0.0945928175431213,0.0149116657086802,0.0206594832942727,0.0245989893925992,0.0188090514861032,0.0211502658731369,0.191161428129785,0.0657422449977991,0.00420295180299508,1.16769699608792,0.521171288521566,-3450.93974056364
"851",0.0785362097617152,0.0409541580587829,0.0244831337515592,0.0216886107849512,0.0293274560587712,0.0111711647094003,0.206561064984573,0.0616634688386437,0.00495545987035863,1.14293549859801,0.510475831094246,-3449.87193868427
"852",0.121405121915436,0.047259358672243,0.0253677617401425,0.0256677638125275,0.0231253214080336,0.0361700105867734,0.292943019780541,0.0897379224585985,0.00641331745161839,1.16558447179234,0.513710139937908,-3461.34820167478
"853",0.10177088871322,0.00887590877919883,0.0230179961572733,0.00147495244611536,0.00741112473792711,0.0211229272877054,0.199820634814508,0.0596759566182657,0.0043529406181692,1.16714487497422,0.520790912490424,-3440.75168811759
"854",0.126817578295343,0.0342390593239639,0.03340182148621,0.0196068196676943,0.016151876761299,0.024787706855791,0.275634101823502,0.0784810059624158,0.00663933129020579,1.14100269470412,0.531780628066628,-3434.39560381151
"855",0.100710114026882,0.0240390676764032,0.0362530424254937,0.0132061807015817,0.0172068462809671,0.0338986540569247,0.207304326774182,0.0649481439937398,0.0046642913898734,1.1590701674208,0.54277693095181,-3447.35072548409
"856",0.117126737955345,0.0276555985077804,0.0147860312462523,0.00938868600746039,0.0220332288981494,0.0315892989611317,0.218620945555299,0.0640627282019384,0.00555320543548395,1.13103969559722,0.5086217949898,-3446.39091278161
"857",0.117698638903508,0.0402253417622152,0.0205412571777194,-0.00359285980394665,0.032318706027996,0.0547145854949267,0.241175741349591,0.0754513184868962,0.00575037328502374,1.14649355287373,0.514102622128751,-3457.73726688091
"858",0.0886243520699286,0.0137295107059951,0.0233901446588698,0.0190465872634733,0.026415933910187,0.0150217607857351,0.195245368339869,0.0563490012079276,0.00436858459070333,1.16102448995782,0.508103482955496,-3450.68661135705
"859",0.151049153054532,0.0427961668317434,0.0235397575330041,0.0335188484300015,0.00785982580262524,0.0468711348879882,0.33310375042507,0.11574617071173,0.00879227329465193,1.1656181674073,0.517582020015233,-3460.41992554323
"860",0.144299918232527,0.0410038821338749,0.0316871794439364,0.0372402457869514,0.0185163920873307,0.0387925379414473,0.314750456165045,0.101671798150213,0.00700462557726308,1.16539048238415,0.527492275529407,-3448.28581542298
"861",0.13773354675079,0.0318056845609662,0.00848455967094554,0.021061559825766,0.0297980960674878,0.0276008311077958,0.285116915508349,0.0862495651792414,0.00691300920733263,1.13379444198141,0.548368089888491,-3456.94767789219
"862",0.0951512308168289,0.0247150813371129,0.019386583934151,0.0163012801908429,0.0126154963681945,0.019038535450736,0.185308132633993,0.0553671700838464,0.00386239645343561,1.17094829607807,0.53725103198537,-3448.44038735229
"863",0.153529083875519,0.06943491841498,0.0294254034974458,0.00936114621272673,0.000751307391600356,0.0455527045028061,0.349360490405879,0.0974485047227944,0.00749640217034466,1.19107831261033,0.518810402083903,-3447.95118772091
"864",0.150747049936591,0.045675702806341,0.0366075402356584,0.0229645605261023,0.0337547398896217,0.0506159204583409,0.353002566866175,0.113298384836098,0.00985870617659487,1.12601159871695,0.517419573076524,-3463.24952941293
"865",0.116790958272597,0.0400104622241466,0.0230333080300143,-0.00905656929421781,0.019854023581948,0.0282700169060578,0.21759802052672,0.0672842896720169,0.00516087783505529,1.12773950067265,0.554376625607544,-3463.08203605542
"866",0.153281038766609,0.0619961539438187,0.0486203761146517,0.0261600349958239,0.0266041926117807,0.0287476213985542,0.37118900528432,0.102732753725193,0.00919530898427831,1.14391964133529,0.539461506433507,-3435.58274766781
"867",0.133638870405443,0.0533546425485857,0.0395800707677864,0.00872130344632783,0.00987809257405856,0.029715454483737,0.301297137227388,0.0855986625969067,0.00705886815944633,1.16603355217095,0.519451823396333,-3426.51361465076
"868",0.112330734075804,0.0583557905262677,0.0280373394791204,0.00741799354756839,0.0235139215531401,0.0289352040926696,0.276723258283226,0.085280603652575,0.00666129998481456,1.14488563867531,0.51856783721102,-3445.7946181057
"869",0.0933602716993288,0.0386061101714564,0.0134810060558328,0.00962102967374242,0.019659704717942,0.0288429460093449,0.199242446119287,0.0583215263859411,0.00385334006945934,1.18285392851354,0.513626117509722,-3438.26926132348
"870",0.110858946420462,0.0504438122268033,0.0308547320632096,-0.00898665621881383,0.0109296325388159,0.0464557954291719,0.270475532874663,0.0806735320974593,0.00611055925179879,1.1380413932456,0.508218836789463,-3445.1565218325
"871",0.118973268860872,0.0242625187263096,0.028091850907083,0.0149748151763108,0.0231452150932823,0.0347187657073185,0.261433783487389,0.0883850819268582,0.00662643280650914,1.15180963798297,0.522101375065567,-3455.06578769327
"872",0.148695349906083,0.0442125295398599,0.055926260811016,0.0496024748469056,0.012519523109768,0.064592400754745,0.391972409622108,0.107721041187111,0.0102780679555593,1.13661117706171,0.52989211190392,-3439.32960309974
"873",0.150899855046481,0.0523139374340204,0.0314697942945065,0.0539022183826198,0.0306170907737675,0.0440929752481758,0.365313100318978,0.121395291389126,0.00945414264466641,1.15127342020843,0.509016173475228,-3451.43885630957
"874",0.112238525545278,0.0255187493362271,0.0104810149282836,0.0432989249946723,0.0150433943993152,0.0278940006421009,0.265852571801984,0.0809084810159947,0.0064420578260845,1.14175138869108,0.531873838259781,-3474.34314356703
"875",0.0864954179533487,0.0345309098490275,0.0227555105825244,0.00218414909550219,0.0144527443579267,0.0351481847123245,0.215261269999578,0.0601196857853109,0.005105765799682,1.13235747243904,0.538941854931533,-3445.81792174837
"876",0.127680555096473,0.0456718384421029,0.021608312173252,0.00963809009913746,0.0201127955543177,0.0358237424727438,0.311068435365628,0.0834907207320918,0.00690210255263244,1.17250773807851,0.527712090337814,-3445.47291202013
"877",0.130554419801439,0.0269574941470487,0.0231487384530324,0.0169257025338668,0.0175934273107544,0.0299742703707748,0.261613178496889,0.0756306504147091,0.0074931541339547,1.10308444398557,0.543189649994548,-3452.71787960077
"878",0.0927660795147065,0.0272867363183694,0.0391489889076077,0.0509444166907866,0.035935129479499,0.0203931065592592,0.265597912784991,0.0996293189952196,0.00642759251905302,1.14375064495917,0.538110227405835,-3473.79081740824
"879",0.153515898074494,0.0475471375988028,0.0223603052746355,0.0393345230688755,0.0382822966237791,0.0299117331940058,0.342083763402561,0.102171091053783,0.00891986354469264,1.14819445474847,0.523813301889645,-3455.46454611014
"880",0.195846432148463,0.0848036731846572,0.0457331959174692,0.0178946157069936,0.0391486056968863,0.028322644085063,0.42789243024157,0.151555309090187,0.0116485346629598,1.12867361939736,0.515517491996546,-3456.61834988674
"881",0.159140547473543,0.0382335735252496,0.0410312038132732,0.0551343545309421,0.0674722302362626,0.0449739130224663,0.387688325874393,0.127279741857277,0.0106913290461471,1.12495746194894,0.504278152288003,-3462.7075772031
"882",0.168085411876942,0.0487271525079955,0.0586666890276068,0.0489653815293273,0.0181626323319071,0.0348249068747503,0.380005278610964,0.136881698301609,0.0102368663023691,1.12553024784855,0.523598875629946,-3455.43872948929
"883",0.135735127472366,0.0285837807292484,0.0224927380096437,0.0265797920652276,0.0335507819406866,0.0535087023589523,0.286399886352691,0.110623332175584,0.00819501018204889,1.11701686761722,0.532854485230129,-3483.70855355976
"884",0.138345283681543,0.0594627048119418,0.0356956055468084,0.00170635514605216,0.0201011699407156,0.0246797103548529,0.295489073773627,0.0837124782347619,0.00626639908147225,1.14760734391317,0.500512876567146,-3443.28486853112
"885",0.0954972325964827,0.0413530310480329,0.033514527539167,0.0223806406909539,0.0178619452197847,0.0151465558110482,0.246096323404925,0.070242382345534,0.00532024433749813,1.16714381059985,0.519349703989724,-3446.36388770234
"886",0.0983322777813112,0.0333612954986117,0.0397159648544551,0.0477087431861003,0.0237091909304145,0.037007488657554,0.262689431131154,0.0802723900980502,0.00652520087973058,1.12348518618388,0.540820108368692,-3447.14015272286
"887",0.11518442487231,0.0331884828189333,0.0381850631621271,0.0172405391813435,0.0168337688322262,0.0257364521952453,0.255245327380875,0.0726099980186519,0.00638847919339199,1.13673907621596,0.528137330824112,-3464.09484967851
"888",0.0590575445382281,0.028092362344783,0.0392378327866125,0.0274474051436765,0.0214920388409702,0.0193061664211445,0.171939993445626,0.061722337779061,0.0036506889235589,1.1489427998999,0.536986548022869,-3470.6884508435
"889",0.119113377090482,0.0301653267937385,0.0473024699688479,0.000505577165375944,0.0163469996000865,0.0309200121940757,0.266006989670399,0.0878593565101854,0.00705792264783083,1.14780594087539,0.549548017344414,-3469.51508122806
"890",0.108807590443914,0.0444564708324196,0.0277558660231842,-0.00884947328108271,0.00245217830814109,0.0344045634283741,0.240099237844938,0.0510705179065222,0.00543496445358438,1.15269524340881,0.543218720937576,-3425.13478796081
"891",0.117469092510011,0.0186217967698036,0.0475333527420841,0.049042184336745,0.0374047061297013,0.027406689800513,0.298268062111452,0.0937785588226945,0.00665808537466549,1.1645941903106,0.517469626597313,-3451.38529894787
"892",0.158083345543092,0.0528615176531469,0.0162245226274252,-0.00254541880650159,0.0200293599200652,0.020464881408517,0.328157300802942,0.0979025134153797,0.00840496119613957,1.11774668047305,0.512941167751058,-3458.14011031053
"893",0.14239128671225,0.0550280432450047,0.0359291383545675,0.0223193127692026,-0.00523076953845312,0.0270963591438853,0.322410492057457,0.108807224875333,0.00781200806651913,1.14742528241355,0.502740012165333,-3442.94638766984
"894",0.145107783489042,0.0517604358176985,0.020075918593281,-0.00234800980258417,0.0233754191374414,0.0423825620040142,0.295117520582397,0.0783051990922781,0.00701421625316956,1.15265031655851,0.552356643872066,-3443.54190915917
"895",0.162375736278041,0.0257900478788536,0.0515168873174377,0.0295936897940704,0.0285678791004724,0.0480564339727621,0.384143451440476,0.127008529960345,0.00960264287885076,1.14953080071139,0.524284905210114,-3460.20675828974
"896",0.13329627639472,0.0297133995253242,0.0398824386306573,0.00149775683166647,0.0194088211150081,0.0336998857447019,0.285362605636111,0.10030948020647,0.00654024963291129,1.14092390952551,0.519442939215136,-3478.08357957979
"897",0.0867953203880553,0.0214339808320539,0.0234649948212428,-0.000999224731484923,0.0118648880997649,0.0255441710159968,0.173601394826613,0.0633817027766744,0.00370458026246789,1.15795376487331,0.53616185128894,-3471.93709051963
"898",0.116215469081551,0.0491566624576517,0.035108187622512,0.00729259064274315,0.0234727877317015,0.0302273230108527,0.270852963516011,0.0859149052982848,0.0068708817874271,1.13451103031328,0.515337128717573,-3441.44329338891
"899",0.148753714940622,0.0327059943980088,0.0431918874416155,0.0563481638547851,0.0380169874578,0.0402712434136668,0.373675357411936,0.126322971143681,0.00974295877742666,1.16880075969714,0.514731147669479,-3454.07488708735
"900",0.112037499230528,0.0392411263954778,0.0276335385230813,0.0155566548796938,0.0191688151281592,0.0196902040352231,0.242595472452726,0.0710607244001676,0.00540791269867944,1.15924789813301,0.518882199118426,-3438.15409799304
"901",0.118855239931227,0.0326784110317815,0.0307796324386514,0.00690865929880469,0.0368591443549953,0.0569927378920052,0.267829935413571,0.0856021054188589,0.00712352453562658,1.11509145584306,0.528552641363568,-3439.18739077232
"902",0.143298811185505,0.0279564950481113,0.036002886658774,0.00781046276320592,0.00733654692101814,0.0256495793851272,0.275610331804172,0.0689943721990022,0.00620648275779708,1.15721626184151,0.547697846669032,-3441.80324272353
"903",0.16994386897902,0.0310877323249666,0.0659941612512214,0.0196592207482182,0.0220666276269273,0.0743320702248746,0.388007803251444,0.12625372525877,0.00885121101870843,1.16566503737407,0.537402111137857,-3460.42997941231
"904",0.179509855821169,0.0679902205431838,0.0581163894605381,0.0216062543960214,0.021431653518805,0.0369812816919115,0.358185194826827,0.115476593710956,0.00879756570765658,1.1380517803701,0.504681503410214,-3475.56407066845
"905",0.129923600392166,0.0776361734279568,0.0380009029177937,-0.00819245319087829,0.00128811045958854,0.0330751838098871,0.307149627417041,0.0967207665490505,0.00701180593964202,1.17908081848482,0.517684864993742,-3435.58012886581
"906",0.097644072943377,0.0187092838288371,0.0415667062313059,0.038115780492063,0.0245121373476589,0.0361227859773298,0.265385732748347,0.0869367127353538,0.00623779943091546,1.16075454696583,0.539108273123953,-3454.32855739045
"907",0.0809043915586916,0.0255685468489943,0.0328077149831324,0.0280620901213807,0.0217310279149905,0.0190965256054973,0.201270625337745,0.0595291082233819,0.00459830342989199,1.13013138240427,0.527383700787275,-3480.16038695807
"908",0.149709219955043,0.0417465838505198,0.022524830977111,0.0282849783070298,0.0279492478838009,0.0251828287575948,0.336729597643078,0.0893728388426728,0.00929529862380301,1.1114721265272,0.515747648920019,-3446.30482493223
"909",0.0894294816443445,0.0306420523849379,0.039167995565637,0.0248837282731244,0.0144846250538111,0.0335891221526572,0.210107528671149,0.071395864406611,0.00451378673377144,1.20238253589421,0.52127123150883,-3451.63501300181
"910",0.194638455054187,0.061467259571141,0.0435103529474464,-0.0095688306814167,0.0307968380258808,0.0511892369876664,0.361067711954925,0.129022946623127,0.00895934647887489,1.1408831643838,0.523707015904234,-3453.73227074382
"911",0.125239854446415,0.0233325248085758,0.0428731137566252,0.0411297273235879,0.0263854387156633,0.0286572055662826,0.283305474121268,0.0916921402265841,0.00615105752747848,1.18192780521117,0.519764476625979,-3454.15401196702
"912",0.152300850857502,0.0600690695143432,0.0333550853053965,-0.00474427120325871,0.0255575416443619,0.0374815297152431,0.294825942736216,0.0854352267214841,0.00703556990425183,1.14116570548035,0.544955832772827,-3436.66753336891
"913",0.0884567406038155,0.054001914172349,0.0214492282805018,0.0045724696054246,0.00453910374593503,0.0129531805971994,0.243067331106443,0.0789723144128035,0.00585318783795524,1.13929782534185,0.51670909606027,-3450.90864699877
"914",0.208181443293419,0.0189930232979517,0.0406714697090356,0.0275386481395808,0.0218578924456532,0.0279262809087044,0.417534344339697,0.149610030382615,0.0109750895496882,1.14469438190287,0.558442217399675,-3466.64956841962
"915",0.131688235245584,0.0274929922879117,0.0430962884378552,0.00181825656426932,0.00448864349673904,0.0290075235061366,0.261955131263707,0.0854139279258459,0.00628237205431333,1.15606803912024,0.518365655406654,-3459.48453850326
"916",0.0897104312558801,0.0465038345695646,0.0470958716375853,-0.0109899862738618,0.011393412863153,0.0335262769991699,0.193346515340755,0.0684591364394006,0.00476842476041862,1.11193762127369,0.513182714004019,-3460.41008902647
"917",0.164360847002465,0.0298904269912136,0.0386791784581134,0.0235476925661124,0.0222111622098254,0.044771897464908,0.305968834973268,0.0894374077028116,0.00697702267804655,1.17242755417014,0.496128549386427,-3449.84988609048
"918",0.160806893150432,0.0575837114136996,0.0502106734119137,0.0135041597767358,0.0344504590893433,0.0476184926309852,0.365546951481489,0.10273906252304,0.00955826772271743,1.11551696464498,0.516824342193646,-3444.5232995232
"919",0.165427534561229,0.0366094709372756,0.0309952687016034,0.000804677995438798,0.00676672587698185,0.0439864154362952,0.315320466522607,0.0857475410044181,0.00695886295023188,1.14692918745519,0.505081024955525,-3457.49914650729
"920",0.113693423346822,0.0309035898021835,0.0227300922226833,0.00554108786881103,0.0175420683368434,0.0383160685607166,0.209237466231551,0.0676886684311069,0.00495326056001098,1.12739223015038,0.510600371718124,-3463.50345034197
"921",0.0918307001160759,0.0467442038996212,0.0293410027181877,-0.00921565456243959,0.00899928151810426,0.0231974143455604,0.189036771709637,0.0585888818319181,0.00452111551424194,1.13137436688139,0.513783491667555,-3441.54473687234
"922",0.103491108016406,0.0271326737489174,0.0305719942311526,0.0140362320935905,0.0168114635705688,0.0340243413226707,0.231745859021908,0.0746942928565542,0.00559963719375736,1.13778008912122,0.539045230022435,-3449.79857082695
"923",0.0972536807794736,0.0454056390917758,0.035038862424823,1.54446663822899e-05,0.0250459162243072,0.0208414792574861,0.22646300701111,0.0621528100984028,0.00543988933969952,1.12840561448734,0.538889018040672,-3450.94546756749
"924",0.143142668879921,0.0413110406226582,0.0307937373337131,0.0266760822093798,0.0262059247606074,0.035293464771329,0.328916259837738,0.105356727877388,0.00874550486959646,1.15570831514996,0.516849060135977,-3459.07987598292
"925",0.0809385779223644,0.03922411269335,0.0279211294412575,0.0156933713785588,0.0260000599342503,0.0180431629383675,0.191691619621694,0.0568460895581667,0.00404655052529201,1.15647375812063,0.535282866536543,-3445.16433115143
"926",0.105592482040476,0.0219175206043027,0.0279153185712669,0.0296781661862336,0.01799527756639,0.0249238876037727,0.265574030687788,0.0754478988387312,0.00628786317907735,1.13730176949857,0.528688116140132,-3436.17613130958
"927",0.130015715588888,0.0495133455929678,0.0488768905742632,0.0455804584595451,0.0354738772897934,0.0307850690818804,0.404736986304831,0.133593567044465,0.00965988538423851,1.16324867453668,0.508167763377029,-3453.4904684272
"928",0.147763356810535,0.0597734181871924,0.0165467358583907,0.0194646258591442,0.0242692239235251,0.0396078538385538,0.360593562346607,0.0877053329350189,0.00910480710525893,1.12771592351902,0.546423407323918,-3460.10482923229
